Country name,Region,Income group,Year,GDP per capita,GDP,R&D expenditure,Government debt,Unemployment,Trade balance,Ages 15-64 proportion,Population,HDI,Political stability,Rule of law,Voice and accountability
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2019,6094.723214,20482603346,0.192640007,44.02357192,15.69,-2957316132,67.82855357,3360711,0.783,-0.424830645,-0.225027755,-0.243577123
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2020,6095.102479,20226030731,0.206049994,45.42163684,15.87,-2706264704,67.33309577,3318407,0.781,-0.447489053,-0.315116078,-0.322684556
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2021,7230.198163,23649566069,0.192849994,47.02078968,14.9,-2680503157,66.93747033,3270943,0.78,-0.421767116,-0.302860886,-0.316597819
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2022,7585.375002,24527507288,NA,41.75569271,12.66,-3368895998,66.73092056,3233526,NA,-0.43937102,-0.306685209,-0.325712889
Botswana,Sub-Saharan Africa,Upper middle income,1960,59.2971224,30411418.68,NA,NA,NA,NA,50.45660208,512865,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1961,62.7429531,32902592.84,NA,NA,NA,NA,49.90603592,524403,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1962,66.44867893,35644931.94,NA,NA,NA,NA,49.38146405,536428,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1963,69.37884965,38091832.99,NA,NA,NA,NA,48.87012081,549041,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1964,74.01439212,41616368.32,NA,NA,NA,NA,48.51126985,562274,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1965,80.19382756,45788670.69,NA,NA,NA,NA,48.16191602,570975,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1966,89.52801038,51465624.41,NA,NA,NA,NA,47.66515034,574855,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1967,101.3306629,58642385.24,NA,NA,NA,NA,47.15671646,578723,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1968,113.70095,66248426.99,NA,NA,NA,NA,46.66363457,582655,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1969,131.8504424,77361532.99,NA,NA,NA,NA,46.21743113,586737,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1970,162.5061599,96243298.14,NA,NA,NA,NA,45.86643838,592244,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1971,210.9591603,127448656.1,NA,NA,NA,NA,45.77961363,604139,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1972,262.4649937,164460827.5,NA,NA,NA,NA,46.12700416,626601,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1973,371.4349203,244124115.7,NA,NA,NA,NA,46.77107202,657246,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1974,442.536039,306044205.9,NA,NA,NA,NA,47.45105156,691569,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1975,487.9160295,355168715.4,NA,NA,NA,-84380460.08,48.0673279,727930,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1976,485.4037627,372025093.4,NA,NA,NA,-42090010.57,48.61091993,766424,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1977,559.6565906,451624959.6,NA,NA,NA,-73281420.14,49.0902985,806968,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1978,695.092472,590407375.2,NA,NA,NA,-123044302.1,49.52442565,849394,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1979,917.5943986,819870595.1,NA,NA,NA,-93864262.98,49.920677070000004,893500,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1980,1130.315973,1060889705,NA,NA,NA,-173051561.9,50.26414946,938578,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1981,1092.664138,1073812404,NA,NA,NA,-400483624.4,50.51417099,982747,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1982,992.1182129,1014945861,NA,NA,NA,-198317731,50.60676426,1023009,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1983,1105.130375,1172230576,NA,NA,NA,-71381307.36,50.61533849,1060717,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1984,1128.871648,1240821849,NA,NA,NA,11244839.7,50.63657123,1099170,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1985,978.9932574,1114783538,NA,NA,25.67,179652049,50.66613038,1138704,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1986,1180.908788,1392602040,NA,NA,NA,189128650.3,50.70143416,1179263,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1987,1610.365363,1965227085,NA,NA,NA,704432209,50.76374942,1220361,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1988,2096.736376,2644554882,NA,NA,NA,353551580.1,50.897467,1261272,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1989,2369.125814,3083822367,NA,NA,NA,517101258.4,51.12920239,1301671,NA,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1990,2825.725034,3790636664,NA,11.37110325,NA,18006243.06,51.45779941,1341474,0.586,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1991,2855.948898,3942877354,NA,12.11680206,13.82,94531112.16,51.87264955,1380584,0.588,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1992,2918.617005,4146464587,NA,12.53215057,NA,16447641.28,52.38854927,1420695,0.586,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1993,2844.99575,4160129175,NA,12.44505995,NA,132476295.6,52.97934056,1462262,0.588,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1994,2832.812881,4259258811,NA,12.04239764,21.2,384222050.9,53.59359168,1503544,0.578,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1995,3064.586353,4730599691,NA,10.97207607,NA,370895868.8,54.2429423,1543634,0.583,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1996,3063.994873,4847757704,NA,11.15675555,21.59,569169393.3,54.94714694,1582169,0.583,1.015245199,0.584521055,0.862501025
Botswana,Sub-Saharan Africa,Upper middle income,1997,3100.165355,5020265168,NA,NA,NA,664882047.5,55.67683163,1619354,0.586,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,1998,2893.328745,4790481509,NA,NA,20.86,-190025982.8,56.38366141,1655699,0.586,0.955491304,0.631555796,0.749341488
Botswana,Sub-Saharan Africa,Upper middle income,1999,3242.13716,5484263050,NA,NA,NA,597855038.5,57.05225597,1691558,0.587,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,2000,3351.696517,5788329609,NA,NA,15.88,679374829,57.68719986,1726985,0.585,1.074352503,0.577083766,0.674277008
Botswana,Sub-Saharan Africa,Upper middle income,2001,3115.679,5489608300,NA,NA,18.54,604634492.2,58.28616914,1761930,0.586,NA,NA,NA
Botswana,Sub-Saharan Africa,Upper middle income,2002,3029.788522,5438864269,NA,NA,NA,756116707.4,58.86466193,1795130,0.583,0.873264432,0.559019983,0.666893184
Botswana,Sub-Saharan Africa,Upper middle income,2003,4111.738085,7511582173,NA,NA,23.8,955465957.3,59.41675445,1826863,0.59,1.104937553,0.670592189,0.70607698
Botswana,Sub-Saharan Africa,Upper middle income,2004,4818.213103,8957467707,NA,NA,NA,826929861.9,59.91587259,1859085,0.595,0.91668874,0.562500656,0.735869944
Botswana,Sub-Saharan Africa,Upper middle income,2005,5240.316159,9918907108,0.532859981,NA,NA,1825358096,60.35089684,1892807,0.604,1.063572526,0.541108727,0.594607651
Botswana,Sub-Saharan Africa,Upper middle income,2006,5142.913834,9919158482,NA,6.023568087,17.78,1932753984,60.7284116,1928704,0.618,1.017109871,0.513664186,0.513100147
Botswana,Sub-Saharan Africa,Upper middle income,2007,5372.340732,10567270656,NA,5.943176413,NA,1279865882,61.07905685,1966977,0.632,1.056139112,0.54485631,0.507903636
Botswana,Sub-Saharan Africa,Upper middle income,2008,5345.848491,10730828592,NA,8.004029974,NA,-292092928.7,61.42050097,2007320,0.642,1.033105612,0.610460937,0.513504624
Botswana,Sub-Saharan Africa,Upper middle income,2009,4938.250136,10118459714,NA,19.25178187,16.17,-1262773519,61.73845057,2048997,0.647,0.953861237,0.586034954,0.437099367
Botswana,Sub-Saharan Africa,Upper middle income,2010,6041.732051,12637273429,NA,21.88629705,17.86,-1300748908,61.99935506,2091664,0.66,0.991209805,0.596930504,0.455533385
Botswana,Sub-Saharan Africa,Upper middle income,2011,7080.778297,15110642876,NA,21.07436228,NA,-1019051881,62.17600726,2134037,0.669,1.064446568,0.601400375,0.425984055
Botswana,Sub-Saharan Africa,Upper middle income,2012,6392.987347,13907464500,0.267589986,20.62318079,NA,-2393567414,62.27949429,2175425,0.674,1.104041457,0.594521701,0.532969713
Botswana,Sub-Saharan Africa,Upper middle income,2013,6436.603063,14271738367,0.56099999,19.016381290000002,NA,-431507246.3,62.3654093,2217278,0.687,1.102347016,0.49451527,0.489367247
Botswana,Sub-Saharan Africa,Upper middle income,2014,6844.032996,15470087926,NA,18.32573361,NA,474712194,62.45506554,2260376,0.696,1.011847138,0.539543569,0.447524369
Botswana,Sub-Saharan Africa,Upper middle income,2015,5869.737772,13530749290,NA,19.08697767,NA,-909033269.2,62.55983557,2305171,0.702,1.031368256,0.483489394,0.450683594
Botswana,Sub-Saharan Africa,Upper middle income,2016,6411.551666,15082636723,NA,15.80495231,NA,1308031982,62.6992553,2352416,0.713,0.979198039,0.379885048,0.403236479
Botswana,Sub-Saharan Africa,Upper middle income,2017,6705.341062,16105156376,NA,14.68076918,NA,623187923.4,62.85306265,2401840,0.722,1.009294391,0.359771252,0.393605441
Botswana,Sub-Saharan Africa,Upper middle income,2018,6947.817841,17031943186,NA,15.23071514,NA,169943118.1,62.99296914,2451409,0.716,0.958273768,0.383702308,0.46232906
Botswana,Sub-Saharan Africa,Upper middle income,2019,6691.161051,16725908662,NA,16.19390431,20.09,-1467064805,63.12089664,2499702,0.717,1.095207453,0.434365034,0.49802646
Botswana,Sub-Saharan Africa,Upper middle income,2020,5875.070606,14960291541,NA,19.61608146,21.02,-2850596682,63.2807585,2546402,0.713,1.013090372,0.382423937,0.488893241
Botswana,Sub-Saharan Africa,Upper middle income,2021,7238.796096,18737066307,NA,NA,23.11,-1324630315,63.49275215,2588423,0.693,1.041259646,0.454513997,0.451135844
Botswana,Sub-Saharan Africa,Upper middle income,2022,7737.654681,20352322157,NA,NA,23.62,200623448.1,63.74288293,2630296,NA,1.077516079,0.467351377,0.446497649
Brazil,Latin America & Caribbean,Upper middle income,1960,232.9987625,17030465539,NA,NA,NA,NA,53.28374595,73092515,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1961,229.3367664,17275940449,NA,NA,NA,NA,53.09941124,75330008,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1962,247.8342997,19231747852,NA,NA,NA,NA,52.95993576,77599218,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1963,291.4040061,23287712878,NA,NA,NA,NA,52.88960766,79915555,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1964,254.838581,20963733695,NA,NA,NA,NA,52.91964554,82262794,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1965,265.4753976,22465522884,NA,NA,NA,NA,53.02721379,84623747,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1966,325.1731074,28283323733,NA,NA,NA,NA,53.17124481,86979283,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1967,348.0211028,31086389195,NA,NA,NA,NA,53.35904003,89323288,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1968,370.1804118,33930457425,NA,NA,NA,NA,53.59260101,91659246,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1969,395.4413846,37171640819,NA,NA,NA,NA,53.86451838,94000381,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1970,439.2209162,42327664794,NA,NA,NA,NA,54.1653551,96369875,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1971,494.8027499,48869830902,NA,NA,NA,NA,54.4881544,98766288,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1972,577.4515372,58434858375,NA,NA,3.06,NA,54.83195865,101194394,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1973,806.3545127,83592275863,NA,NA,2.78,NA,55.19330354,103666904,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1974,1034.16443,109795000000,NA,NA,NA,NA,55.5731242,106167372,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1975,1188.619532,129204000000,NA,NA,NA,-4994000000,55.96425417,108700515,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1976,1376.347928,153169000000,NA,NA,1.92,-3971000000,56.35371942,111286504,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1977,1547.694206,176344000000,NA,NA,2.32,-1686000000,56.74025819,113939886,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1978,1716.707728,200279000000,NA,NA,2.36,-2882000000,57.11659493,116664382,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1979,1853.019691,221338000000,NA,NA,2.76,-5041000000,57.4689591,119447303,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1980,1941.259538,237393000000,NA,NA,NA,-5957000000,57.78606566,122288383,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1981,2061.349954,258015000000,NA,NA,3.99,-1688000000,58.06304443,125168060,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1982,2118.564108,271314000000,NA,NA,4.83,-2810000000,58.30304916,128065095,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1983,1448.009731,189657000000,NA,NA,4.62,4062000000,58.5153733,130977370,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1984,1406.6898,188340000000,NA,NA,4.04,11337000000,58.71892173,133888775,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1985,1541.70889,210880000000,NA,NA,3.38,10762000000,58.93391549,136783180,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1986,1836.684978,256481000000,NA,NA,2.37,5731000000,59.1666553,139643355,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1987,1986.834138,283057000000,NA,NA,3.56,8794000000,59.41526318,142466264,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1988,2119.611081,307882000000,NA,NA,3.79,16145000000,59.68701435,145253973,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1989,2790.414204,412991000000,NA,NA,2.97,13327000000,59.97860718,148003411,NA,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1990,3085.396216,464989000000,NA,NA,3.69,6986000000,60.29498367,150706446,0.61,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1991,2659.048558,407729000000,NA,NA,NA,6687000000,60.64607035,153336445,0.616,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1992,2505.225033,390567000000,NA,NA,6.42,11897000000,61.03197155,155900790,0.622,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1993,2766.328477,438300000000,NA,NA,6.03,8739000000,61.44622781,158440875,0.63,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1994,3393.142926,546230000000,NA,NA,NA,5515000000,61.87995399,160980472,0.638,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1995,4704.9615460000005,769333000000,NA,NA,7.09,-10652000000,62.3295654,163515328,0.646,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1996,5121.905407,850426000000,NA,NA,8.03,-13512000000,62.791838920000004,166037122,0.653,-0.220460132,-0.223502204,0.242076978
Brazil,Latin America & Caribbean,Upper middle income,1997,5240.128796,883206000000,NA,NA,9,-19380594699,63.26259878,168546707,0.66,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,1998,5049.76612,863711000000,NA,NA,10.15,-18610746033,63.73180235,171039804,0.666,-0.339505792,-0.202992082,0.332852572
Brazil,Latin America & Caribbean,Upper middle income,1999,3456.423595,599642000000,NA,NA,11.13,-9991935231,64.19830655,173486281,0.671,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,2000,3726.81142,655448000000,1.047510028,NA,NA,-10570608610,64.66220242,175873720,0.679,0.184101626,-0.244871855,0.301593602
Brazil,Latin America & Caribbean,Upper middle income,2001,3142.235528,559984000000,1.061980009,NA,10.65,-7220433515,65.11151362,178211881,0.686,NA,NA,NA
Brazil,Latin America & Caribbean,Upper middle income,2002,2824.715396,509795000000,1.009680033,NA,10.64,5921177449,65.5469864,180476685,0.692,0.327800274,-0.266611308,0.472238034
Brazil,Latin America & Caribbean,Upper middle income,2003,3056.64968,558234000000,0.999390006,NA,11.17,17461618606,65.97198862,182629278,0.688,0.004213934,-0.367893666,0.442828864
Brazil,Latin America & Caribbean,Upper middle income,2004,3623.223905,669289000000,0.963429987,NA,10.07,25829510957,66.36963651,184722043,0.692,-0.275992811,-0.400920123,0.388609469
Brazil,Latin America & Caribbean,Upper middle income,2005,4773.26848,891634000000,1.002460003,NA,10.55,33674229216,66.72976732,186797334,0.698,-0.263379753,-0.475531459,0.45767951
Brazil,Latin America & Caribbean,Upper middle income,2006,5866.024313,1107630000000,0.988070011,NA,9.69,33452513823,67.06444239,188820682,0.7,-0.294911116,-0.402620196,0.500075698
Brazil,Latin America & Caribbean,Upper middle income,2007,7323.19034,1397110000000,1.08138001,NA,9.28,22217254176,67.38415055,190779453,0.704,-0.357948095,-0.409779429,0.537074029
Brazil,Latin America & Caribbean,Upper middle income,2008,8801.759475,1695860000000,1.129040003,NA,8.27,1980084512,67.70095493,192672317,0.715,-0.313424706,-0.28804478,0.568985701
Brazil,Latin America & Caribbean,Upper middle income,2009,8569.901805,1667000000000,1.118659973,NA,9.42,2316649166,68.01910831,194517549,0.717,0.163664222,-0.103854693,0.52199918
Brazil,Latin America & Caribbean,Upper middle income,2010,11249.29374,2208840000000,1.159919977,61.31878046,NA,-19368906956,68.33735328,196353492,0.723,0.013475911,0.056414437,0.571348906
Brazil,Latin America & Caribbean,Upper middle income,2011,13200.55817,2616160000000,1.139660001,59.3416583,7.58,-16829708575,68.65051299,198185302,0.728,-0.132575423,0.045141723,0.513676167
Brazil,Latin America & Caribbean,Upper middle income,2012,12327.51556,2465230000000,1.126839995,59.84949,7.25,-31639635805,68.94884681,199977707,0.732,0.045961641,-0.076932795,0.477906197
Brazil,Latin America & Caribbean,Upper middle income,2013,12258.56485,2472820000000,1.195670009,57.22840938,7.07,-54583362068,69.22596088,201721767,0.75,-0.258553296,-0.091847032,0.417426258
Brazil,Latin America & Caribbean,Upper middle income,2014,12071.40465,2456040000000,1.269709945,58.45727111,6.76,-63791507502,69.44446585,203459650,0.754,-0.070290133,-0.052719016,0.471947551
Brazil,Latin America & Caribbean,Upper middle income,2015,8783.214413,1802210000000,1.370929956,67.53755403,8.54,-28224926938,69.59600919,205188205,0.753,-0.331864446,-0.187204733,0.458866268
Brazil,Latin America & Caribbean,Upper middle income,2016,8680.735421,1795690000000,1.286370039,73.41880381,11.58,7887719257,69.7265502,206859578,0.755,-0.38103506,-0.201229781,0.451864898
Brazil,Latin America & Caribbean,Upper middle income,2017,9896.717511,2063510000000,1.117499948,83.66920265,12.79,15696755667,69.82409723,208504960,0.759,-0.480093956,-0.305652469,0.449006587
Brazil,Latin America & Caribbean,Upper middle income,2018,9121.020092,1916930000000,1.167690039,86.60788412,12.33,4045101745,69.85458048,210166592,0.764,-0.459640145,-0.302387714,0.37796551
Brazil,Latin America & Caribbean,Upper middle income,2019,8845.323931,1873290000000,1.210960031,92.56525319,11.94,-11934211373,69.85946357,211782878,0.766,-0.714393616,-0.224174306,0.302083343
Brazil,Latin America & Caribbean,Upper middle income,2020,6923.700197,1476110000000,1.16703999,98.70988195,13.7,7712510589,69.87447393,213196304,0.758,-0.445607245,-0.23170203,0.288439423
Brazil,Latin America & Caribbean,Upper middle income,2021,7696.785531,1649620000000,NA,86.09497772,13.16,9406375943,69.87826753,214326223,0.754,-0.41969654,-0.300649881,0.255604923
Brazil,Latin America & Caribbean,Upper middle income,2022,8917.673898,1920100000000,NA,NA,9.23,4535572155,69.85198137,215313498,NA,-0.3314659,-0.257250935,0.214864358
British Virgin Islands,Latin America & Caribbean,High income,1960,NA,NA,NA,NA,NA,NA,47.11464968,7850,NA,NA,NA,NA
British Virgin Islands,Latin America & Caribbean,High income,1961,NA,NA,NA,NA,NA,NA,47.82167544,7885,NA,NA,NA,NA
British Virgin Islands,Latin America & Caribbean,High income,1962,NA,NA,NA,NA,NA,NA,48.91166793,7902,NA,NA,NA,NA
British Virgin Islands,Latin America & Caribbean,High income,1963,NA,NA,NA,NA,NA,NA,49.93686071,7919,NA,NA,NA,NA
British Virgin Islands,Latin America & Caribbean,High income,1964,NA,NA,NA,NA,NA,NA,50.9214416,7949,NA,NA,NA,NA
